,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,601006.SH,20180102,8.1928,8.2734,8.1212,8.1749,8.1212,0.05369999999999919,0.6612,899557.43,823580.256,,,,,,,0
1,601006.SH,20180103,8.2197,8.354,8.1838,8.3182,8.1749,0.14329999999999998,1.7529,951685.71,880738.532,,,,,,,1
2,601006.SH,20180104,8.3182,8.3361,8.2376,8.2913,8.3182,-0.02689999999999948,-0.3234,572673.67,529835.331,,,,,,,2
3,601006.SH,20180105,8.3361,8.4704,8.2734,8.4256,8.2913,0.13429999999999964,1.6198,981713.92,919495.656,,,,,,,3
4,601006.SH,20180108,8.4435,8.8822,8.3987,8.7479,8.4256,0.32230000000000025,3.8252,1676012.02,1619925.141,8.3916,1016328.55,,,,,4
5,601006.SH,20180109,8.739,8.9091,8.6942,8.8285,8.7479,0.08060000000000045,0.9214,1172334.16,1152905.848,8.5223,1070883.896,,,,,5
6,601006.SH,20180110,8.8643,8.9987,8.7748,8.8375,8.8285,0.009000000000000341,0.1019,920616.9,912363.916,8.6262,1064670.134,,,,,6
7,601006.SH,20180111,8.8554,8.9002,8.6584,8.7569,8.8375,-0.08060000000000045,-0.912,695138.56,678086.331,8.7193,1089163.112,,,,,7
8,601006.SH,20180112,8.7569,8.8106,8.6584,8.73,8.7569,-0.02689999999999948,-0.3072,558431.88,543833.686,8.7802,1004506.704,,,,,8
9,601006.SH,20180115,8.7121,8.8554,8.6047,8.6405,8.73,-0.08950000000000102,-1.0252,1047429.1,1019902.575,8.7587,878790.12,,,,,9
10,601006.SH,20180116,8.6494,8.73,8.551,8.6494,8.6405,0.008900000000000574,0.103,907952.09,875604.431,8.7229,825913.706,,,,,10
11,601006.SH,20180117,8.6942,8.8643,8.5778,8.6584,8.6494,0.009000000000000341,0.1041,1039847.63,1010362.59,8.687,849759.852,,,,,11
12,601006.SH,20180118,8.6853,8.7121,8.5241,8.6405,8.6584,-0.017900000000000915,-0.2067,993758.88,953742.234,8.6638,909483.916,,,,,12
13,601006.SH,20180119,8.7032,8.9091,8.6315,8.8733,8.6405,0.232800000000001,2.6943,1386439.25,1358545.771,8.6924,1075085.39,,,,,13
14,601006.SH,20180122,8.8822,9.124,8.8017,9.0613,8.8733,0.18799999999999883,2.1187,1470689.21,1478596.13,8.7766,1159737.412,,,,,14
15,601006.SH,20180123,9.0076,9.1061,8.936,9.0613,9.0613,0.0,0.0,1201176.92,1209438.244,8.859,1218382.378,,,,,15
16,601006.SH,20180124,9.133,9.2046,8.9987,9.0613,9.0613,0.0,0.0,884832.29,898885.38,8.9395,1187379.31,,,,,16
17,601006.SH,20180125,9.0076,9.0434,8.8733,8.9628,9.0613,-0.09849999999999959,-1.087,809368.7,808795.703,9.004,1150501.274,,,,,17
18,601006.SH,20180126,8.9628,9.1688,8.927,9.1509,8.9628,0.18810000000000038,2.0987,773932.98,785885.818,9.0595,1028000.02,,,,,18
19,601006.SH,20180129,9.2315,9.3837,8.9987,9.0166,9.1509,-0.13429999999999964,-1.4676,978575.26,1005557.769,9.0506,929577.23,8.7444,996108.328,,,19
20,601006.SH,20180130,9.0076,9.0882,8.9181,9.0076,9.0166,-0.009000000000000341,-0.0998,547126.59,551120.05,9.0398,798767.164,8.786,978486.786,,,20
21,601006.SH,20180131,8.739,8.7658,8.5241,8.6405,9.0076,-0.36710000000000065,-4.0754,1315239.31,1266511.637,8.9557,884848.568,8.8021,996664.466,,,21
