,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,300637.SZ,20180102,10.9068,11.1347,10.7152,11.0052,10.9017,0.10350000000000037,0.9494,8770.31,18593.165,,,,,,,0
1,300637.SZ,20180103,10.9535,11.0311,10.8654,10.9742,11.0052,-0.031000000000000583,-0.2817,5743.33,12124.545,,,,,,,1
2,300637.SZ,20180104,10.8965,11.0104,10.8758,10.9276,10.9742,-0.04659999999999975,-0.4246,5800.24,12257.861,,,,,,,2
3,300637.SZ,20180105,10.9276,10.9845,10.8395,10.912,10.9276,-0.01559999999999917,-0.1428,4337.17,9157.197,,,,,,,3
4,300637.SZ,20180108,10.912,10.9483,10.7774,10.8913,10.912,-0.020700000000001495,-0.1897,2769.31,5796.708,10.9421,5484.072,,,,,4
5,300637.SZ,20180109,10.8292,10.9586,10.8292,10.8913,10.8913,0.0,0.0,2812.13,5921.851,10.9193,4292.436,,,,,5
6,300637.SZ,20180110,10.9172,10.9172,10.4615,10.5443,10.8913,-0.34699999999999953,-3.186,4576.13,9404.969,10.8333,4058.996,,,,,6
7,300637.SZ,20180111,10.5443,10.6997,10.4615,10.6686,10.5443,0.12429999999999986,1.1788,5267.31,10798.062,10.7815,3952.41,,,,,7
8,300637.SZ,20180112,10.6116,10.6634,10.4615,10.477,10.6686,-0.19159999999999933,-1.7959,4339.31,8822.385,10.6945,3952.838,,,,,8
9,300637.SZ,20180115,10.4615,10.5029,9.7934,9.9073,10.477,-0.569700000000001,-5.4376,13500.13,26081.198,10.4977,6099.002,,,,,9
10,300637.SZ,20180116,9.8555,10.1404,9.8555,10.1404,9.9073,0.2331000000000003,2.3528,5940.37,11531.37,10.3475,6724.65,,,,,10
11,300637.SZ,20180117,10.1041,10.4097,10.0005,10.3164,10.1404,0.17600000000000016,1.7356,7851.49,15475.028,10.3019,7379.722,,,,,11
12,300637.SZ,20180118,10.2802,10.3889,10.2025,10.2802,10.3164,-0.03619999999999912,-0.3509,3637.0,7223.722,10.2243,7053.66,,,,,12
13,300637.SZ,20180119,10.2854,10.4045,10.1818,10.2802,10.2802,0.0,0.0,4051.56,8058.532,10.1849,6996.11,,,,,13
14,300637.SZ,20180122,10.2129,10.3372,9.9953,10.2388,10.2802,-0.041400000000001214,-0.4027,3943.0,7749.633,10.2512,5084.684,,,,,14
15,300637.SZ,20180123,10.1766,10.2698,10.1766,10.187,10.2388,-0.05180000000000007,-0.5059,2721.0,5368.654,10.2605,4440.81,,,,,15
16,300637.SZ,20180124,10.2336,10.4873,10.1352,10.4304,10.187,0.24340000000000117,2.3893,6353.77,12654.299,10.2833,4141.266,,,,,16
17,300637.SZ,20180125,10.4563,10.5547,10.2802,10.3527,10.4304,-0.0777000000000001,-0.7449,6489.31,13077.48,10.2978,4711.728,,,,,17
18,300637.SZ,20180126,10.3164,10.3734,10.2232,10.2491,10.3527,-0.10360000000000014,-1.0007,3591.0,7127.129,10.2916,4619.616,,,,,18
19,300637.SZ,20180129,10.2077,10.3268,10.073,10.1611,10.2491,-0.08800000000000097,-0.8586,3265.0,6414.194,10.2761,4484.016,10.4918,5287.9435,,,19
20,300637.SZ,20180130,10.073,10.2284,10.0679,10.218,10.1611,0.05690000000000062,0.56,2758.07,5396.781,10.2823,4491.43,10.4524,4987.3315,,,20
21,300637.SZ,20180131,10.2025,10.2077,9.84,9.9436,10.218,-0.2744,-2.6855,5073.62,9773.514,10.1849,4235.4,10.4009,4953.846,,,21
22,300637.SZ,20180201,9.9487,9.9695,9.3376,9.5033,9.9436,-0.4403000000000006,-4.428,6904.78,12871.508,10.015,4318.494,10.3297,5009.073,,,22
23,300637.SZ,20180202,9.581,9.581,9.2185,9.4153,9.5033,-0.08799999999999919,-0.926,5020.31,9091.976,9.8483,4604.356,10.2548,5043.23,,,23
24,300637.SZ,20180205,9.3998,9.3998,9.146,9.1874,9.4153,-0.2279,-2.4205,3074.0,5487.162,9.6535,4566.156,10.1696,5058.4645,,,24
25,300637.SZ,20180206,9.0631,9.0631,8.7887,8.9337,9.1874,-0.25370000000000026,-2.7614,7678.0,13220.72,9.3967,5550.142,10.0717,5301.758,,,25
26,300637.SZ,20180207,8.9855,9.2444,8.7006,9.0424,8.9337,0.10870000000000068,1.2167,5590.12,9668.459,9.2164,5653.442,9.9966,5352.4575,,,26
27,300637.SZ,20180208,9.0528,9.2392,8.9803,9.1926,9.0424,0.1501999999999999,1.6611,5781.53,10193.402,9.1543,5428.792,9.9228,5378.1685,,,27
28,300637.SZ,20180209,9.0372,9.0994,8.8197,9.0321,9.1926,-0.16050000000000075,-1.746,3758.0,6507.23,9.0776,5176.33,9.8506,5349.103,,,28
29,300637.SZ,20180212,9.0942,9.4049,9.0942,9.2962,9.0321,0.2641000000000009,2.924,2516.52,4491.499,9.0994,5064.834,9.82,4799.9225,,,29
30,300637.SZ,20180213,9.3324,9.3739,9.2444,9.3221,9.2962,0.025900000000000034,0.2786,3316.41,5955.329,9.1771,4192.516,9.7791,4668.7245,,,30
31,300637.SZ,20180214,9.2289,9.348,9.1201,9.2185,9.3221,-0.10360000000000014,-1.1113,2026.84,3604.768,9.2123,3479.86,9.7242,4377.492,,,31
32,300637.SZ,20180222,9.3169,9.3428,9.2289,9.3065,9.2185,0.08799999999999919,0.9546,2373.0,4262.267,9.2351,2798.154,9.6756,4314.292,,,32
