,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,600071.SH,20180102,16.71,18.0,16.7,17.33,16.7,0.629999999999999,3.7725,13512.1,23457.882,,,,,,,0
1,600071.SH,20180103,17.1,17.55,16.9,17.24,17.33,-0.08999999999999986,-0.5193,8079.0,13851.422,,,,,,,1
2,600071.SH,20180104,17.1,17.38,17.08,17.23,17.24,-0.00999999999999801,-0.058,6037.57,10415.891,,,,,,,2
3,600071.SH,20180105,17.2,17.4,17.15,17.28,17.23,0.05000000000000071,0.2902,4939.73,8516.303,,,,,,,3
4,600071.SH,20180108,17.34,17.39,17.15,17.3,17.28,0.019999999999999574,0.1157,4491.65,7747.909,17.276,7412.01,,,,,4
5,600071.SH,20180109,17.29,17.34,17.15,17.32,17.3,0.019999999999999574,0.1156,4740.58,8181.102,17.274,5657.706,,,,,5
6,600071.SH,20180110,17.33,17.34,16.9,16.91,17.32,-0.41000000000000014,-2.3672,6614.01,11288.436,17.208,5364.708,,,,,6
7,600071.SH,20180111,16.9,17.22,16.75,17.14,16.91,0.23000000000000043,1.3601,7127.74,12049.874,17.19,5582.742,,,,,7
8,600071.SH,20180112,17.1,17.13,16.71,16.92,17.14,-0.21999999999999886,-1.2835,3259.0,5523.997,17.118,5246.596,,,,,8
9,600071.SH,20180115,16.92,16.92,16.0,16.24,16.92,-0.6800000000000033,-4.0189,6348.0,10485.61,16.906,5617.866,,,,,9
10,600071.SH,20180116,16.24,16.52,15.78,15.88,16.24,-0.35999999999999766,-2.2167,8956.0,14332.603,16.618,6460.95,,,,,10
11,600071.SH,20180117,15.87,16.08,15.27,15.76,15.88,-0.120000000000001,-0.7557,11025.01,17154.756,16.388,7343.15,,,,,11
12,600071.SH,20180118,15.75,15.75,15.34,15.63,15.76,-0.129999999999999,-0.8249,9911.69,15378.633,16.086,7899.94,,,,,12
