,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,300584.SZ,20180102,21.3575,22.1997,21.3575,21.7786,21.3378,0.4407999999999994,2.0658,4853.0,16178.074,,,,,,,0
1,300584.SZ,20180103,21.7523,21.9036,21.5154,21.7523,21.7786,-0.026299999999999102,-0.1208,3366.0,11104.803,,,,,,,1
2,300584.SZ,20180104,21.8707,21.9102,21.4628,21.6141,21.7523,-0.1382000000000012,-0.6353,2358.0,7757.702,,,,,,,2
3,300584.SZ,20180105,21.8378,21.8378,21.4299,21.5944,21.6141,-0.019700000000000273,-0.0911,2620.0,8586.766,,,,,,,3
4,300584.SZ,20180108,21.5944,21.5944,21.3509,21.4496,21.5944,-0.14480000000000004,-0.6705,5323.0,17377.052,21.6378,3704.0,,,,,4
5,300584.SZ,20180109,21.4167,22.305,21.2851,22.1405,21.4496,0.6908999999999992,3.221,10825.44,36051.523,21.7102,4898.488,,,,,5
6,300584.SZ,20180110,21.8575,22.1405,21.7128,21.9036,22.1405,-0.23689999999999856,-1.07,5504.65,18308.61,21.7404,5326.218,,,,,6
7,300584.SZ,20180111,21.7523,22.6997,21.6141,22.4497,21.9036,0.5460999999999991,2.4932,10456.0,35542.376,21.9076,6945.818,,,,,7
8,300584.SZ,20180112,22.5089,22.601,22.2523,22.5023,22.4497,0.052600000000001756,0.2343,4629.0,15764.25,22.0891,7347.618,,,,,8
9,300584.SZ,20180115,22.5681,24.7526,22.4958,24.2131,22.5023,1.710799999999999,7.6028,30630.2,111916.19,22.6418,12409.058,,,,,9
10,300584.SZ,20180116,24.3446,25.1079,24.2262,24.9368,24.2131,0.7237000000000009,2.9889,19283.28,72478.657,23.2011,14100.626,,,,,10
11,300584.SZ,20180117,24.9368,25.121,24.3644,24.871,24.9368,-0.06580000000000297,-0.2639,13336.63,50388.538,23.7946,15667.022,,,,,11
12,300584.SZ,20180118,24.8315,25.0618,24.6407,24.9829,24.871,0.11190000000000211,0.4499,8955.78,33846.97,24.3012,15366.978,,,,,12
