,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,300521.SZ,20180102,16.8182,17.0864,16.54,16.9374,16.7884,0.1490000000000009,0.8875,10561.68,17833.49,,,,,,,0
1,300521.SZ,20180103,17.0665,17.0963,16.8182,16.8877,16.9374,-0.04970000000000141,-0.2934,15795.6,26923.336,,,,,,,1
2,300521.SZ,20180104,16.7983,17.3447,16.7884,17.0765,16.8877,0.18880000000000052,1.118,21171.94,36384.86,,,,,,,2
3,300521.SZ,20180105,17.0268,17.1261,16.5698,16.6493,17.0765,-0.42719999999999914,-2.5017,18323.64,30959.104,,,,,,,3
4,300521.SZ,20180108,15.6957,15.9639,15.1493,15.4076,16.6493,-1.2416999999999998,-7.458,35817.42,55651.172,16.5917,20334.056,,,,,4
5,300521.SZ,20180109,15.2983,15.5466,15.1592,15.3976,15.4076,-0.009999999999999787,-0.0649,13575.8,21014.289,16.2837,20936.88,,,,,5
6,300521.SZ,20180110,15.2983,15.3579,14.9903,15.0698,15.3976,-0.32779999999999987,-2.1289,16196.4,24660.29,15.9202,21017.04,,,,,6
7,300521.SZ,20180111,15.1195,15.3281,14.9307,15.2983,15.0698,0.2284999999999986,1.5163,15359.32,23487.242,15.5645,19854.516,,,,,7
8,300521.SZ,20180112,15.2486,15.3976,15.0996,15.2983,15.2983,0.0,0.0,12143.94,18693.473,15.2943,18618.576,,,,,8
9,300521.SZ,20180115,15.3182,15.6957,14.8115,14.9506,15.2983,-0.3476999999999997,-2.2728,17752.6,27068.612,15.2029,15005.612,,,,,9
10,300521.SZ,20180116,14.8016,15.0599,14.7519,14.9307,14.9506,-0.019899999999999807,-0.1331,8628.2,12946.547,15.1095,14016.092,,,,,10
11,300521.SZ,20180117,14.9804,14.9804,14.2751,14.9009,14.9307,-0.029799999999999827,-0.1996,14876.0,21951.264,15.0758,13752.012,,,,,11
12,300521.SZ,20180118,15.0797,15.3976,14.9208,14.9407,14.9009,0.03979999999999961,0.2671,14183.8,21581.235,15.0042,13516.908,,,,,12
13,300521.SZ,20180119,14.9307,15.0698,14.6228,14.9605,14.9407,0.01980000000000004,0.1325,11640.6,17516.711,14.9367,13416.24,,,,,13
14,300521.SZ,20180122,15.2288,15.2288,14.7519,15.0003,14.9605,0.03979999999999961,0.266,9437.4,14241.942,14.9466,11753.2,,,,,14
15,300521.SZ,20180123,14.9208,16.5003,14.9208,16.5003,15.0003,1.5,9.9998,27666.68,44656.312,15.2605,15560.896,,,,,15
16,300521.SZ,20180124,16.54,16.5698,15.7751,16.0334,16.5003,-0.466899999999999,-2.8296,47514.28,76621.062,15.487,22088.552,,,,,16
17,300521.SZ,20180125,15.8049,15.9937,15.7155,15.7354,16.0334,-0.29800000000000004,-1.8586,21451.6,34215.443,15.646,23542.112,,,,,17
18,300521.SZ,20180126,15.7751,15.8546,15.2983,15.4274,15.7354,-0.30799999999999983,-1.9574,17219.74,26952.493,15.7394,24657.94,,,,,18
19,300521.SZ,20180129,15.4274,15.5466,14.9506,15.2387,15.4274,-0.18870000000000076,-1.2231,14019.0,21500.085,15.787,25574.26,15.6321,18166.782,,,19
20,300521.SZ,20180130,15.0003,15.2387,14.8215,14.9804,15.2387,-0.2583000000000002,-1.695,16250.18,24424.923,15.4831,23290.96,15.5342,18451.207,,,20
21,300521.SZ,20180131,14.9208,14.9506,13.8579,13.8579,14.9804,-1.1224999999999987,-7.4931,20546.6,29713.702,15.048,17897.424,15.3827,18688.757,,,21
22,300521.SZ,20180201,13.7883,13.7883,12.6161,12.7751,13.8579,-1.0828000000000007,-7.8136,22434.2,29940.758,14.4559,18093.944,15.1677,18751.87,,,22
23,300521.SZ,20180202,12.7155,12.7949,12.1691,12.3578,12.7751,-0.4173000000000009,-3.2665,13557.8,17044.273,13.842,17361.556,14.9531,18513.578,,,23
24,300521.SZ,20180205,12.1691,12.4771,12.03,12.2883,12.3578,-0.06949999999999967,-0.5624,8949.34,11061.877,13.2519,16347.624,14.7971,17170.174,,,24
25,300521.SZ,20180206,12.2386,12.2386,11.3247,11.5731,12.2883,-0.7151999999999994,-5.8202,13020.68,15399.149,12.5704,15701.724,14.6059,17142.418,,,25
26,300521.SZ,20180207,11.6525,11.7717,11.2552,11.732,11.5731,0.15889999999999915,1.373,16222.68,18953.07,12.1453,14836.94,14.439,17143.732,,,26
27,300521.SZ,20180208,11.6525,12.0896,11.6525,11.9406,11.732,0.20860000000000056,1.778,10833.0,12993.848,11.9784,12516.7,14.2711,16917.416,,,27
28,300521.SZ,20180209,11.583,11.7717,11.3247,11.5333,11.9406,-0.40729999999999933,-3.4111,9852.72,11466.184,11.8135,11775.684,14.0829,16802.855,,,28
29,300521.SZ,20180212,11.4539,11.9804,11.4439,11.7916,11.5333,0.2583000000000002,2.2396,11407.54,13557.559,11.7141,12267.324,13.9249,16485.602,,,29
30,300521.SZ,20180213,11.8313,11.881,11.5234,11.6426,11.7916,-0.1490000000000009,-1.2636,11620.54,13766.741,11.728,11987.296,13.7605,16635.219,,,30
31,300521.SZ,20180214,11.5929,11.8115,11.5731,11.6724,11.6426,0.029799999999999827,0.256,5175.2,6088.754,11.7161,9777.8,13.5991,16150.179,,,31
32,300521.SZ,20180222,11.8909,12.03,11.7022,11.9406,11.6724,0.2682000000000002,2.2977,8294.6,9945.567,11.7161,9270.12,13.4491,15855.719,,,32
33,300521.SZ,20180223,12.0102,12.04,11.8711,11.9804,11.9406,0.03979999999999961,0.3333,8664.0,10426.358,11.8055,9032.376,13.3001,15706.889,,,33
