,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,603583.SH,20180921,23.6967,28.436,23.6967,28.436,19.7495,8.686499999999999,43.9834,447.12,1870.904,,,,,,,0
1,603583.SH,20180925,31.2796,31.2796,31.2796,31.2796,28.436,2.8435999999999986,10.0,474.65,2192.883,,,,,,,1
2,603583.SH,20180926,34.4076,34.4076,34.4076,34.4076,31.2796,3.1280000000000037,10.0001,2845.38,14460.221,,,,,,,2
3,603583.SH,20180927,37.847,37.847,35.6737,35.8226,34.4076,1.4149999999999991,4.1125,169106.63,907320.343,,,,,,,3
4,603583.SH,20180928,35.4705,36.8585,34.6513,35.5383,35.8226,-0.2843000000000018,-0.7936,122076.7,646545.747,33.0968,58990.096,,,,,4
5,603583.SH,20181008,33.8727,34.2857,32.7217,33.5206,35.5383,-2.017699999999998,-5.6775,81470.54,403656.807,34.1137,75194.78,,,,,5
6,603583.SH,20181009,33.5342,34.394,33.2431,33.9404,33.5206,0.41979999999999507,1.2524,65683.78,328015.229,34.6459,88236.606,,,,,6
7,603583.SH,20181010,33.9201,34.367,32.7353,33.4529,33.9404,-0.48749999999999716,-1.4363,73449.7,363692.703,34.455,102357.47,,,,,7
8,603583.SH,20181011,30.8328,31.2796,30.1083,30.1083,33.4529,-3.3446,-9.9979,42112.07,190390.655,33.3121,76958.558,,,,,8
9,603583.SH,20181012,28.8422,29.2485,27.3934,27.8808,30.1083,-2.227499999999999,-7.3983,72850.25,306505.641,31.7806,67113.268,,,,,9
10,603583.SH,20181015,28.436,28.5579,27.4272,27.4746,27.8808,-0.4062000000000019,-1.4569,49787.65,206047.404,30.5714,60776.69,,,,,10
11,603583.SH,20181016,27.0278,27.6777,25.8565,27.0481,27.4746,-0.4264999999999972,-1.5523,64483.64,255915.552,29.1929,60536.662,,,,,11
12,603583.SH,20181017,27.8944,27.8944,26.3236,27.0819,27.0481,0.033799999999999386,0.125,49699.7,199864.596,27.9187,55786.662,,,,,12
13,603583.SH,20181018,26.5403,26.7095,25.22,25.7211,27.0819,-1.3608000000000011,-5.0248,43371.16,165522.651,27.0413,56038.48,,,,,13
14,603583.SH,20181019,25.3555,26.8111,25.1862,26.6418,25.7211,0.9207000000000001,3.5796,47774.74,184817.504,26.7935,51023.378,,,,,14
15,603583.SH,20181022,27.0481,28.3006,26.2424,27.759,26.6418,1.1172000000000004,4.1934,75852.96,307613.235,26.8504,56236.44,,,,,15
16,603583.SH,20181023,27.4001,28.7271,27.2173,27.2173,27.759,-0.5416999999999987,-1.9514,63640.91,261577.585,26.8842,56067.894,,,,,16
17,603583.SH,20181024,27.4204,27.6642,25.6466,26.4794,27.2173,-0.7379000000000033,-2.7111,50852.71,199903.039,26.7637,56298.496,,,,,17
18,603583.SH,20181025,26.7434,29.1266,26.7434,29.1266,26.4794,2.6472000000000016,9.9972,109561.28,462758.464,27.4448,69536.52,,,,,18
19,603583.SH,20181026,30.4672,32.0379,30.1693,32.0379,29.1266,2.9113000000000007,9.9953,145268.77,676275.734,28.524,89035.326,30.0487,66540.517,,,19
20,603583.SH,20181029,32.9384,33.3785,28.8355,28.8355,32.0379,-3.202400000000001,-9.9957,139428.78,638680.364,28.7393,101750.49,30.0687,73489.6,,,20
21,603583.SH,20181030,28.3209,30.264,27.8605,29.5193,28.8355,0.6838000000000015,2.3714,108123.63,461196.057,29.1997,110647.034,29.9807,78872.049,,,21
22,603583.SH,20181031,29.1266,30.9276,29.1198,29.824,29.5193,0.3047000000000004,1.0322,95335.39,421031.231,29.8687,119543.57,29.7515,83496.5495,,,22
23,603583.SH,20181101,29.8578,30.6297,29.323,29.4177,29.824,-0.40630000000000166,-1.3623,79205.7,349445.011,29.9269,113472.454,29.4313,79001.503,,,23
24,603583.SH,20181102,29.7901,30.4604,29.3839,30.1286,29.4177,0.7108999999999988,2.4166,84850.28,375527.061,29.545,101388.756,29.1608,77140.182,,,24
25,603583.SH,20181105,31.1239,32.8233,30.088,30.589,30.1286,0.4603999999999999,1.5281,112225.13,514972.139,29.8957,95948.026,29.0142,78677.9115,,,25
26,603583.SH,20181106,29.4584,29.7089,27.6913,29.3162,30.589,-1.2728000000000002,-4.161,80209.24,339157.86,29.8551,90365.148,28.783,79404.1845,,,26
27,603583.SH,20181107,29.0521,32.2275,29.0521,31.1442,29.3162,1.828000000000003,6.2355,100391.44,458409.407,30.1191,91376.358,28.6676,80751.2715,,,27
28,603583.SH,20181108,31.828,32.6947,31.0156,31.2187,31.1442,0.0744999999999969,0.2392,89776.37,421524.142,30.4793,93490.492,28.7231,83134.4865,,,28
29,603583.SH,20181109,30.7786,31.5843,30.2099,30.9411,31.2187,-0.2775999999999996,-0.8892,52707.74,239818.515,30.6418,87061.984,28.8761,82127.361,,,29
30,603583.SH,20181112,31.0088,32.153,30.7177,31.5504,30.9411,0.6093000000000011,1.9692,52659.37,245746.195,30.8341,75148.832,29.0799,82270.947,,,30
31,603583.SH,20181113,30.914,31.9973,30.7244,31.8754,31.5504,0.3249999999999993,1.0301,60369.92,280305.415,31.346,71180.968,29.3213,82065.261,,,31
32,603583.SH,20181114,31.8754,32.7285,31.2525,31.415,31.8754,-0.4603999999999999,-1.4444,59022.7,278610.642,31.4001,62907.22,29.5379,82531.411,,,32
33,603583.SH,20181115,31.5369,33.3649,31.1984,32.7827,31.415,1.3676999999999992,4.3537,79099.32,377426.602,31.7129,60771.81,29.891,84317.819,,,33
34,603583.SH,20181116,32.6269,32.891,32.1801,32.4306,32.7827,-0.3521000000000001,-1.074,48747.6,233749.659,32.0108,59979.782,30.1804,84366.462,,,34
35,603583.SH,20181119,32.7894,33.3785,32.2478,32.6743,32.4306,0.24370000000000402,0.7515,47531.52,229896.056,32.2356,58954.212,30.4262,82950.39,,,35
36,603583.SH,20181120,31.9567,32.6473,30.9276,31.0223,32.6743,-1.652000000000001,-5.056,43594.72,204874.177,32.065,55599.172,30.6164,81948.0805,,,36
37,603583.SH,20181121,30.6703,31.3338,30.264,31.1984,31.0223,0.17609999999999815,0.5677,31325.25,143271.777,32.0217,50059.682,30.8524,80971.7075,,,37
38,603583.SH,20181122,31.09,31.4015,30.3318,30.4942,31.1984,-0.7042000000000002,-2.2572,31208.45,141922.48,31.564,40481.508,30.9208,77054.066,,,38
39,603583.SH,20181123,30.4604,30.9749,29.5531,30.4469,30.4942,-0.0472999999999999,-0.1551,39619.87,177361.281,31.1672,38655.962,30.8412,71771.621,,,39
40,603583.SH,20181126,30.4604,30.7921,29.3703,29.9594,30.4469,-0.4875000000000007,-1.6011,32295.33,142953.908,30.6242,35608.724,30.8974,66414.9485,,,40
41,603583.SH,20181127,30.2979,30.4469,29.6547,30.1963,29.9594,0.2369000000000021,0.7907,24340.22,107864.219,30.459,31757.824,30.9313,62225.778,,,41
42,603583.SH,20181128,29.9932,30.7651,29.9932,30.5484,30.1963,0.3521000000000001,1.166,28832.56,129474.51,30.329,31259.286,30.9675,58900.6365,,,42
43,603583.SH,20181129,30.7244,30.7854,27.9621,27.9621,30.5484,-2.5863000000000014,-8.4662,50303.51,219780.465,29.8226,35078.298,30.8947,57455.527,,,43
44,603583.SH,20181130,27.7928,28.0162,26.8923,27.7725,27.9621,-0.18959999999999866,-0.6781,32638.36,133034.784,29.2877,33681.996,30.7769,54844.931,,,44
