,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,600051.SH,20180102,9.0267,9.1413,8.9885,9.1222,9.0076,0.11459999999999937,1.2723,25813.13,24542.379,,,,,,,0
1,600051.SH,20180103,9.1222,9.1986,9.084,9.1604,9.1222,0.03819999999999979,0.4188,22585.04,21618.995,,,,,,,1
2,600051.SH,20180104,9.1509,9.2082,9.1222,9.1891,9.1604,0.028700000000000614,0.3133,17457.81,16762.87,,,,,,,2
3,600051.SH,20180105,9.1986,9.3324,9.1318,9.2942,9.1891,0.1051000000000002,1.1437,25615.67,24793.599,,,,,,,3
4,600051.SH,20180108,9.2751,9.3228,9.2369,9.3133,9.2942,0.019099999999999895,0.2055,18942.37,18429.929,9.2158,22082.804,,,,,4
5,600051.SH,20180426,8.5682,8.5682,8.3867,8.3867,9.3133,-0.9266000000000005,-9.9492,196886.0,173194.279,9.0687,56297.378,,,,,5
6,600051.SH,20180427,8.0333,8.1766,7.5461,7.5461,8.3867,-0.8405999999999993,-10.023,177745.89,144179.028,8.7459,87329.548,,,,,6
7,600051.SH,20180502,7.4984,7.6417,7.422,7.5652,7.5461,0.019099999999999895,0.2531,53468.59,42263.828,8.4211,94531.704,,,,,7
8,600051.SH,20180503,7.5557,7.613,7.3933,7.4411,7.5652,-0.12410000000000032,-1.6404,41121.77,32155.06,8.0505,97632.924,,,,,8
9,600051.SH,20180504,7.4315,7.4793,7.2405,7.2978,7.4411,-0.14329999999999998,-1.9258,50936.19,39126.827,7.6474,104031.688,,,,,9
10,600051.SH,20180507,7.3073,7.3838,7.2787,7.3742,7.2978,0.07640000000000047,1.0469,30628.78,23571.183,7.4449,70780.244,,,,,10
11,600051.SH,20180508,7.3838,7.4029,7.3073,7.3933,7.3742,0.019099999999999895,0.259,32322.48,24910.929,7.4143,41695.562,,,,,11
12,600051.SH,20180509,7.3742,7.4029,7.336,7.3838,7.3933,-0.009500000000000064,-0.1285,27216.92,20985.588,7.378,36445.228,,,,,12
13,600051.SH,20180510,7.3838,7.4029,7.3264,7.3742,7.3838,-0.009599999999999831,-0.13,26790.75,20654.135,7.3647,33579.024,,,,,13
14,600051.SH,20180511,7.3742,7.4124,7.3264,7.3838,7.3742,0.009599999999999831,0.1302,28936.79,22333.694,7.3819,29179.144,,,,,14
15,600051.SH,20180514,7.3838,7.4411,7.3646,7.422,7.3838,0.03819999999999979,0.5173,32633.67,25317.445,7.3914,29580.122,,,,,15
16,600051.SH,20180515,7.4124,7.5175,7.3646,7.4697,7.422,0.047699999999999854,0.6427,27736.95,21635.125,7.4067,28663.016,,,,,16
