,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,600400.SH,20180102,4.9049,4.9117,4.8776,4.8981,4.9049,-0.006799999999999251,-0.1386,19978.83,14341.654,,,,,,,0
1,600400.SH,20180103,4.8981,4.8981,4.8298,4.8571,4.8981,-0.04100000000000037,-0.8371,54780.82,39018.192,,,,,,,1
2,600400.SH,20180104,4.8571,4.8776,4.8162,4.8367,4.8571,-0.02039999999999953,-0.42,48397.79,34372.151,,,,,,,2
3,600400.SH,20180105,4.823,4.8298,4.6866,4.8162,4.8367,-0.020500000000000185,-0.4238,61951.74,43300.216,,,,,,,3
4,600400.SH,20180108,4.8026,4.8435,4.748,4.8367,4.8162,0.020500000000000185,0.4256,57089.0,40131.019,4.849,48439.636,,,,,4
5,600400.SH,20180109,4.8776,4.8981,4.8367,4.8776,4.8367,0.040899999999999714,0.8456,42289.51,30210.532,4.8449,52901.772,,,,,5
6,600400.SH,20180110,4.8776,4.8912,4.8435,4.8776,4.8776,0.0,0.0,42762.42,30533.842,4.849,50498.092,,,,,6
7,600400.SH,20180111,4.8776,4.8844,4.8367,4.8776,4.8776,0.0,0.0,33389.81,23774.807,4.8571,47496.496,,,,,7
8,600400.SH,20180112,4.8571,4.9117,4.8503,4.8981,4.8776,0.020500000000000185,0.4203,39991.97,28588.535,4.8735,43104.542,,,,,8
9,600400.SH,20180115,4.8912,4.8912,4.8094,4.8776,4.8981,-0.020500000000000185,-0.4185,40298.29,28674.187,4.8817,39746.4,,,,,9
10,600400.SH,20180116,4.8571,4.8912,4.8367,4.8912,4.8776,0.013600000000000279,0.2788,39967.97,28546.019,4.8844,39282.092,,,,,10
11,600400.SH,20180117,4.8776,4.9799,4.8708,4.9526,4.8912,0.0613999999999999,1.2553,84415.56,61046.733,4.8994,47612.72,,,,,11
12,600400.SH,20180118,4.9663,5.055,4.9526,5.014,4.9526,0.0613999999999999,1.2398,79627.02,58307.751,4.9267,56860.162,,,,,12
13,600400.SH,20180119,5.0072,5.0823,4.9867,5.0277,5.014,0.013700000000000045,0.2732,57315.87,42290.722,4.9526,60324.942,,,,,13
14,600400.SH,20180122,5.014,5.014,4.9526,4.9595,5.0277,-0.06820000000000004,-1.3565,31612.52,23014.617,4.969,58587.788,,,,,14
15,600400.SH,20180123,4.9595,4.9595,4.9185,4.9322,4.9595,-0.027300000000000324,-0.5505,23165.68,16763.632,4.9772,55227.33,,,,,15
16,600400.SH,20180124,4.9253,4.9322,4.8776,4.9117,4.9322,-0.020500000000000185,-0.4156,48694.47,34962.07,4.969,48083.112,,,,,16
17,600400.SH,20180125,4.8981,4.9458,4.8844,4.9049,4.9117,-0.006800000000000139,-0.1384,51268.4,36926.388,4.9472,42411.388,,,,,17
18,600400.SH,20180126,4.8912,4.9049,4.8571,4.864,4.9049,-0.040899999999999714,-0.8339,22026.41,15733.018,4.9145,35353.496,,,,,18
19,600400.SH,20180129,4.8708,4.8708,4.7957,4.823,4.864,-0.04099999999999948,-0.8429,24577.87,17408.348,4.8872,33946.566,4.8967,45180.0975,,,19
20,600400.SH,20180130,4.8162,4.8708,4.8026,4.8435,4.823,0.020499999999999297,0.425,20069.66,14249.696,4.8694,33327.362,4.894,45184.639,,,20
21,600400.SH,20180131,4.8435,4.9049,4.8094,4.823,4.8435,-0.020499999999999297,-0.4232,34547.38,24575.777,4.8517,30497.944,4.8923,44172.967,,,21
22,600400.SH,20180201,4.8162,4.8367,4.5365,4.5979,4.823,-0.2251000000000003,-4.6672,46473.43,32071.513,4.7903,29538.95,4.8803,44076.749,,,22
23,600400.SH,20180202,4.5911,4.5911,4.1408,4.4069,4.5979,-0.19099999999999984,-4.1541,28535.33,18399.099,4.6989,30840.734,4.8599,42405.9285,,,23
24,600400.SH,20180205,4.3932,4.4342,4.2977,4.4137,4.4069,0.006800000000000139,0.1543,25060.7,16036.025,4.617,30937.3,4.8387,40804.5135,,,24
25,600400.SH,20180206,4.366,4.4001,4.1818,4.3046,4.4137,-0.10910000000000064,-2.4718,42623.78,26793.005,4.5092,35448.124,4.8101,40821.227,,,25
26,600400.SH,20180207,4.3387,4.3864,4.2636,4.3455,4.3046,0.0409000000000006,0.9501,65393.28,41501.4,4.4137,41617.304,4.7835,41952.77,,,26
