,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,300765.SZ,20190322,29.36,35.24,29.36,35.24,24.47,10.770000000000003,44.0131,409.22,1437.133,,,,,,,0
1,300765.SZ,20190325,38.76,38.76,38.76,38.76,35.24,3.519999999999996,9.9886,113.0,437.988,,,,,,,1
2,300765.SZ,20190326,42.64,42.64,42.64,42.64,38.76,3.8800000000000026,10.0103,232.42,991.038,,,,,,,2
3,300765.SZ,20190327,46.9,46.9,46.9,46.9,42.64,4.259999999999998,9.9906,802.15,3762.083,,,,,,,3
4,300765.SZ,20190328,51.59,51.59,51.59,51.59,46.9,4.690000000000005,10.0,1471.32,7590.539,43.026,605.622,,,,,4
5,300765.SZ,20190329,56.75,56.75,51.7,52.99,51.59,1.3999999999999986,2.7137,250081.88,1336483.786,46.576,50540.154,,,,,5
6,300765.SZ,20190401,53.79,55.58,52.36,54.49,52.99,1.5,2.8307,186561.91,1010300.813,49.722,87829.936,,,,,6
7,300765.SZ,20190402,54.0,54.9,52.8,53.2,54.49,-1.2899999999999991,-2.3674,137448.12,736446.2,51.834,115273.076,,,,,7
8,300765.SZ,20190403,52.08,52.4,50.8,50.93,53.2,-2.270000000000003,-4.2669,126928.52,652651.693,52.64,140498.35,,,,,8
9,300765.SZ,20190404,50.91,51.98,50.7,51.25,50.93,0.3200000000000003,0.6283,106253.76,545374.923,52.572,161454.838,,,,,9
10,300765.SZ,20190408,51.42,53.98,51.0,53.2,51.25,1.9500000000000028,3.8049,141086.08,745014.04,52.614,139655.678,,,,,10
11,300765.SZ,20190409,51.94,51.97,48.5,48.81,53.2,-4.390000000000001,-8.2519,125662.05,622442.789,51.478,127475.706,,,,,11
12,300765.SZ,20190410,48.36,49.12,48.02,48.36,48.81,-0.45000000000000284,-0.9219,53569.07,260237.25,50.51,110699.896,,,,,12
13,300765.SZ,20190411,48.38,49.5,48.38,48.44,48.36,0.0799999999999983,0.1654,44416.32,216728.519,50.012,94197.456,,,,,13
14,300765.SZ,20190412,48.0,48.38,46.67,46.78,48.44,-1.6599999999999966,-3.4269,59913.23,282733.899,49.118,84929.35,,,,,14
15,300765.SZ,20190415,47.35,47.58,46.4,46.48,46.78,-0.30000000000000426,-0.6413,42703.94,200812.535,47.774,65252.922,,,,,15
16,300765.SZ,20190416,46.1,46.88,46.01,46.76,46.48,0.28000000000000114,0.6024,37446.84,174191.999,47.364,47609.88,,,,,16
17,300765.SZ,20190417,46.7,47.28,46.55,46.77,46.76,0.010000000000005116,0.0214,37197.88,174820.703,47.046,44335.642,,,,,17
18,300765.SZ,20190418,46.53,46.59,45.27,45.81,46.77,-0.9600000000000009,-2.0526,54970.78,252405.351,46.52,46446.534,,,,,18
19,300765.SZ,20190419,45.8,46.27,45.56,45.9,45.81,0.0899999999999963,0.1965,29386.15,134947.666,46.344,40341.118,47.765,71832.732,,,19
20,300765.SZ,20190422,46.04,46.04,44.7,45.29,45.9,-0.6099999999999994,-1.329,43996.73,199112.227,46.106,40599.676,48.2675,74012.1075,,,20
21,300765.SZ,20190423,45.2,46.26,44.8,45.9,45.29,0.6099999999999994,1.3469,47976.94,219204.968,45.934,42705.696,48.6245,76405.3045,,,21
22,300765.SZ,20190424,45.32,45.48,44.06,44.5,45.9,-1.3999999999999986,-3.0501,44232.37,197432.952,45.48,44112.594,48.7175,78605.302,,,22
23,300765.SZ,20190425,44.26,44.77,42.24,42.26,44.5,-2.240000000000002,-5.0337,42913.85,187172.328,44.77,41701.208,48.4855,80710.887,,,23
24,300765.SZ,20190426,42.26,42.47,41.51,41.74,42.26,-0.519999999999996,-1.2305,28109.79,117958.256,43.938,41445.936,47.993,82042.8105,,,24
25,300765.SZ,20190429,41.5,42.5,40.77,40.82,41.74,-0.9200000000000017,-2.2041,33189.04,138975.43,43.044,39284.398,47.3845,71198.1685,,,25
26,300765.SZ,20190430,40.98,41.6,40.4,41.21,40.82,0.39000000000000057,0.9554,24256.45,99621.062,42.106,34540.3,46.7205,63082.8955,,,26
27,300765.SZ,20190506,39.87,40.98,37.85,38.34,41.21,-2.8699999999999974,-6.9643,39633.82,155894.859,40.874,33620.59,45.9775,58192.1805,,,27
28,300765.SZ,20190507,38.58,42.02,38.38,41.72,38.34,3.3799999999999955,8.8159,49742.16,198868.403,40.766,34986.252,45.517,54332.8625,,,28
29,300765.SZ,20190508,40.29,41.43,40.08,40.43,41.72,-1.2899999999999991,-3.092,34799.61,142125.492,40.504,36324.216,44.976,50760.155,,,29
30,300765.SZ,20190509,39.56,40.9,39.56,39.73,40.43,-0.7000000000000028,-1.7314,22108.55,88839.958,40.286,34108.118,44.3025,44811.2785,,,30
31,300765.SZ,20190510,40.0,40.77,38.01,40.28,39.73,0.5500000000000043,1.3843,33917.97,135713.703,40.1,36040.422,43.876,40224.0745,,,31
32,300765.SZ,20190513,39.98,41.36,39.67,41.28,40.28,1.0,2.4826,33562.94,137213.286,40.688,34826.246,43.522,39223.768,,,32
33,300765.SZ,20190514,40.72,41.27,40.25,40.42,41.28,-0.8599999999999994,-2.0833,23801.91,96751.057,40.428,29638.196,43.121,38193.0475,,,33
34,300765.SZ,20190515,40.97,41.43,40.53,41.16,40.42,0.7399999999999949,1.8308,25716.0,105627.62,40.574,27821.474,42.84,36483.186,,,34
35,300765.SZ,20190516,41.19,41.19,40.59,40.76,41.16,-0.3999999999999986,-0.9718,20220.58,82594.232,40.78,27443.88,42.554,35359.018,,,35
36,300765.SZ,20190517,40.85,40.96,38.3,38.38,40.76,-2.3799999999999955,-5.8391,30724.88,121427.247,40.4,26805.262,42.135,35022.92,,,36
37,300765.SZ,20190520,38.49,38.64,36.5,37.05,38.38,-1.3300000000000054,-3.4653,23935.51,88668.352,39.554,24879.776,41.649,34359.8015,,,37
38,300765.SZ,20190521,37.05,37.87,37.05,37.53,37.05,0.480000000000004,1.2955,16764.92,62926.224,38.976,23472.378,41.235,32449.5085,,,38
39,300765.SZ,20190522,37.5,37.65,36.86,36.97,37.53,-0.5600000000000023,-1.4921,14408.92,53607.638,38.138,21210.962,40.7885,31700.647,,,39
40,300765.SZ,20190523,36.9,37.44,36.54,36.56,36.97,-0.4099999999999966,-1.109,15730.46,58113.524,37.298,20312.938,40.352,30287.3335,,,40
41,300765.SZ,20190524,36.45,37.18,36.45,36.99,36.56,0.4299999999999997,1.1761,14164.03,52185.043,37.02,17000.768,39.9065,28596.688,,,41
42,300765.SZ,20190527,36.6,37.82,36.6,37.65,36.99,0.6599999999999966,1.7843,19403.13,72546.562,37.14,16094.292,39.564,27355.226,,,42
43,300765.SZ,20190528,37.7,37.98,37.08,37.15,37.65,-0.5,-1.328,18154.15,68214.18,37.064,16372.138,39.3085,26117.241,,,43
