,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,000662.SZ,20180102,11.3514,11.443,11.2141,11.3362,11.3438,-0.007600000000000051,-0.067,18049.62,26669.77,,,,,,,0
1,000662.SZ,20180103,11.3438,11.3896,11.2294,11.2446,11.3362,-0.09159999999999968,-0.808,12315.01,18182.388,,,,,,,1
2,000662.SZ,20180104,11.237,11.3667,11.1684,11.3667,11.2446,0.12209999999999965,1.0859,13710.93,20243.814,,,,,,,2
3,000662.SZ,20180105,11.3286,11.4277,11.2523,11.3896,11.3667,0.02289999999999992,0.2015,13190.84,19610.369,,,,,,,3
4,000662.SZ,20180108,11.3667,11.4201,11.2599,11.3972,11.3896,0.007600000000000051,0.0667,12216.0,18171.347,11.3469,13896.48,,,,,4
5,000662.SZ,20180109,11.4048,11.4201,11.2828,11.3362,11.3972,-0.06099999999999994,-0.5352,11480.05,17047.734,11.3469,12582.566,,,,,5
6,000662.SZ,20180110,11.3362,11.3896,11.2065,11.3438,11.3362,0.007600000000000051,0.067,15254.01,22603.823,11.3667,13170.366,,,,,6
7,000662.SZ,20180111,11.2904,11.4964,11.237,11.4354,11.3438,0.09159999999999968,0.8075,15376.06,22910.461,11.3804,13503.392,,,,,7
8,000662.SZ,20180112,11.4964,11.4964,11.3209,11.4201,11.4354,-0.01529999999999987,-0.1338,10630.0,15892.52,11.3865,12991.224,,,,,8
9,000662.SZ,20180115,11.382,11.4277,11.1378,11.3286,11.4201,-0.09149999999999991,-0.8012,12734.0,18814.813,11.3728,13094.824,,,,,9
10,000662.SZ,20180116,11.3286,11.3972,11.2141,11.2523,11.3286,-0.07629999999999981,-0.6735,9040.04,13373.578,11.356,12606.822,,,,,10
11,000662.SZ,20180117,11.2523,11.4048,11.1684,11.2523,11.2523,0.0,0.0,37078.84,54729.697,11.3377,16971.788,,,,,11
12,000662.SZ,20180118,11.2294,11.298,11.115,11.115,11.2523,-0.13729999999999976,-1.2202,10004.0,14632.662,11.2737,15897.376,,,,,12
13,000662.SZ,20180119,11.115,11.176,10.8556,11.0692,11.115,-0.04579999999999984,-0.4121,19099.66,27633.955,11.2035,17591.308,,,,,13
14,000662.SZ,20180122,11.0616,11.0921,10.8785,11.0692,11.0692,0.0,0.0,16728.21,24037.435,11.1516,18390.15,,,,,14
15,000662.SZ,20180123,11.0768,11.2141,11.0692,11.1684,11.0692,0.09919999999999973,0.8962,15525.62,22720.879,11.1348,19687.266,,,,,15
16,000662.SZ,20180124,11.1684,11.2446,10.9853,11.237,11.1684,0.0686,0.6142,21611.02,31585.535,11.1318,16593.702,,,,,16
17,000662.SZ,20180125,11.237,11.3438,11.0921,11.2599,11.237,0.02289999999999992,0.2038,17837.1,26332.966,11.1607,18160.322,,,,,17
18,000662.SZ,20180126,11.2599,11.5345,11.2523,11.3209,11.2599,0.06099999999999994,0.5417,16877.46,25121.917,11.2111,17715.882,,,,,18
19,000662.SZ,20180129,11.1836,11.4354,11.1836,11.3667,11.3209,0.04579999999999984,0.4046,19548.28,28994.934,11.2706,18279.896,11.2855,15915.3375,,,19
20,000662.SZ,20180130,11.3667,11.4506,11.2828,11.3591,11.3667,-0.007600000000000051,-0.0669,9919.51,14761.557,11.3087,17158.674,11.2866,15508.832,,,20
21,000662.SZ,20180131,11.4659,11.4659,10.2224,10.2224,11.3591,-1.1366999999999994,-10.007,23215.0,33394.713,11.1058,17479.47,11.2355,16053.8315,,,21
22,000662.SZ,20180222,9.2002,9.2002,9.2002,9.2002,10.2224,-1.0221999999999998,-9.9996,23390.0,28208.34,10.6939,18590.05,11.1272,16537.785,,,22
23,000662.SZ,20180223,8.2771,9.9096,8.2771,9.3451,9.2002,0.1448999999999998,1.575,275461.48,313794.985,10.2987,70306.854,11.0249,29651.317,,,23
24,000662.SZ,20180226,8.8111,9.1849,8.7958,9.0552,9.3451,-0.28990000000000116,-3.1022,127486.18,150210.211,9.8364,91894.434,10.9078,35414.826,,,24
25,000662.SZ,20180227,9.0247,9.101,8.8492,8.8798,9.0552,-0.17539999999999978,-1.937,72238.89,84968.08,9.3405,104358.31,10.785,38452.768,,,25
26,000662.SZ,20180228,8.8645,8.9103,8.6662,8.7119,8.8798,-0.1678999999999995,-1.8908,59668.01,68475.681,9.0384,111648.912,10.6534,40673.468,,,26
27,000662.SZ,20180301,8.7119,9.0323,8.6433,9.0018,8.7119,0.2898999999999994,3.3276,65143.83,75980.025,8.9988,119999.678,10.5318,43161.8565,,,27
28,000662.SZ,20180302,9.0018,9.0628,8.8721,8.9408,9.0018,-0.06099999999999994,-0.6776,48364.0,56873.458,8.9179,74580.182,10.4078,45048.5565,,,28
29,000662.SZ,20180305,8.9255,8.9942,8.8492,8.9255,8.9408,-0.01529999999999987,-0.1711,30191.53,35265.828,8.892,55121.252,10.2876,45921.433,,,29
30,000662.SZ,20180306,8.9408,9.0628,8.9255,9.0247,8.9255,0.09919999999999973,1.1114,44898.87,53060.732,8.9209,49653.248,10.1763,47714.3745,,,30
31,000662.SZ,20180307,9.0171,9.9096,9.0171,9.5358,9.0247,0.5111000000000008,5.6633,127288.57,159581.511,9.0857,63177.36,10.0904,52224.861,,,31
32,000662.SZ,20180308,9.6121,9.7189,9.4672,9.5053,9.5358,-0.03049999999999997,-0.3198,57786.31,72483.942,9.1864,61705.856,10.0099,54613.9765,,,32
33,000662.SZ,20180309,9.5129,9.9173,9.5129,9.7876,9.5053,0.28229999999999933,2.9699,80198.78,102360.285,9.3558,68072.812,9.9459,57668.9325,,,33
34,000662.SZ,20180312,9.8486,10.3368,9.8486,10.2453,9.7876,0.4577000000000009,4.6763,87434.63,116803.591,9.6197,79521.432,9.9047,61204.2535,,,34
35,000662.SZ,20180313,10.2453,10.4055,10.0698,10.2605,10.2453,0.015200000000000102,0.1484,42066.04,56471.573,9.8669,78954.866,9.8593,62531.2745,,,35
36,000662.SZ,20180314,10.2605,10.3597,9.9935,10.0088,10.2605,-0.2516999999999996,-2.4531,33694.26,44710.182,9.9615,60236.004,9.7979,63135.4365,,,36
37,000662.SZ,20180315,9.9554,10.1537,9.7571,9.8867,10.0088,-0.12210000000000143,-1.2199,41944.97,54716.838,10.0378,57067.736,9.7292,64340.83,,,37
38,000662.SZ,20180316,9.9783,10.0698,9.8715,9.9173,9.8867,0.03059999999999974,0.3095,27353.97,35766.158,10.0637,46498.774,9.659,64864.6555,,,38
39,000662.SZ,20180319,9.8562,9.9478,9.7876,9.8028,9.9173,-0.1144999999999996,-1.1545,23386.98,30148.994,9.9752,33689.244,9.5808,65056.5905,,,39
40,000662.SZ,20180320,9.7876,9.9401,9.6045,9.9325,9.8028,0.1296999999999997,1.3231,23749.54,30548.496,9.9096,30025.944,9.5095,65748.092,,,40
41,000662.SZ,20180321,9.8944,9.9783,9.6426,9.6426,9.9325,-0.2898999999999994,-2.9187,24517.11,31572.929,9.8364,28190.514,9.4805,65813.1975,,,41
42,000662.SZ,20180322,9.6884,9.8333,9.5969,9.6426,9.6426,0.0,0.0,21828.34,27734.998,9.7876,24167.188,9.5026,65735.1145,,,42
43,000662.SZ,20180323,9.4367,9.4367,8.6814,8.9179,9.6426,-0.7247000000000003,-7.5156,41948.86,50219.703,9.5877,27086.166,9.4813,54059.4835,,,43
44,000662.SZ,20180326,8.7119,9.5358,8.628,9.4901,8.9179,0.5722000000000005,6.4163,42859.62,51096.493,9.5251,30980.694,9.503,49828.1555,,,44
45,000662.SZ,20180327,9.5358,9.8715,9.4367,9.8639,9.4901,0.37379999999999924,3.9388,38028.71,48573.481,9.5114,33836.528,9.5522,48117.6465,,,45
46,000662.SZ,20180328,9.7037,10.1156,9.7037,10.0622,9.8639,0.19830000000000148,2.0104,50477.49,65842.225,9.5953,39028.604,9.6197,47658.1205,,,46
47,000662.SZ,20180329,10.1843,10.2758,9.7723,9.8944,10.0622,-0.1678000000000015,-1.6676,51317.63,66990.139,9.6457,44926.462,9.6644,46966.8105,,,47
48,000662.SZ,20180330,9.9096,10.2605,9.9096,10.1843,9.8944,0.28990000000000116,2.9299,53883.91,71604.437,9.899,47313.472,9.7265,47242.806,,,48
49,000662.SZ,20180402,10.2834,10.3521,9.4595,9.5969,10.1843,-0.5874000000000006,-5.7677,227493.7,290945.791,9.9203,84240.288,9.7601,57107.9145,,,49
50,000662.SZ,20180403,9.4519,9.8639,9.3909,9.8181,9.5969,0.22119999999999962,2.3049,107905.81,137338.58,9.9112,98215.708,9.7998,60258.2615,,,50
51,000662.SZ,20180404,9.8181,10.3292,9.7647,10.0775,9.8181,0.2594000000000012,2.6421,109020.82,144140.375,9.9142,109924.374,9.8269,59344.874,,,51
52,000662.SZ,20180409,9.9935,10.0927,9.6655,9.7647,10.0775,-0.3128000000000011,-3.1039,76084.18,97447.97,9.8883,114877.684,9.8398,60259.7675,,,52
53,000662.SZ,20180410,9.7571,9.8257,9.5358,9.7571,9.7647,-0.007600000000000051,-0.0778,53652.87,67985.919,9.8029,114831.476,9.8383,58932.472,,,53
54,000662.SZ,20180411,9.7494,9.8181,9.6884,9.7113,9.7571,-0.04579999999999984,-0.4694,37151.3,47450.607,9.8257,76762.996,9.8116,56418.3055,,,54
55,000662.SZ,20180412,9.7418,9.8562,9.6274,9.6579,9.7113,-0.05339999999999989,-0.5499,35287.34,45048.212,9.7937,62239.302,9.7815,56079.3705,,,55
56,000662.SZ,20180413,9.7265,9.7647,9.5053,9.5282,9.6579,-0.1296999999999997,-1.3429,31811.4,40081.316,9.6838,46797.418,9.7575,55985.2275,,,56
57,000662.SZ,20180416,9.4977,9.7342,9.4901,9.6121,9.5282,0.08389999999999986,0.8805,34359.8,43326.775,9.6533,38452.542,9.7437,55605.969,,,57
58,000662.SZ,20180417,9.5663,9.7265,9.1391,9.2154,9.6121,-0.39669999999999916,-4.1271,43072.72,53222.473,9.545,36336.512,9.7086,56391.9065,,,58
59,000662.SZ,20180418,9.2536,9.8791,9.1391,9.7723,9.2154,0.5568999999999988,6.0431,69904.92,87595.228,9.5572,42887.236,9.7071,58717.8035,10.1911,46563.2438,59
60,000662.SZ,20180419,9.7418,10.0775,9.7342,9.8105,9.7723,0.03819999999999979,0.3909,62959.45,81614.755,9.5877,48421.658,9.701,60678.299,10.1657,47311.741,60
61,000662.SZ,20180420,9.8715,9.9096,9.3985,9.3985,9.8105,-0.41199999999999903,-4.1996,39488.78,49597.427,9.5618,49957.134,9.6888,61426.8825,10.1349,47764.6372,61
62,000662.SZ,20180423,9.3985,9.6274,9.2154,9.3909,9.3985,-0.007600000000000051,-0.0809,31822.83,39120.763,9.5175,49449.74,9.6762,61926.607,10.102,48066.5022,62
63,000662.SZ,20180424,9.3222,9.5206,9.2383,9.5129,9.3909,0.12199999999999989,1.2991,38967.03,48157.743,9.577,48628.602,9.706,61777.5155,10.0707,48496.1053,63
64,000662.SZ,20180425,9.4901,9.7189,9.3985,9.7037,9.5129,0.19079999999999941,2.0057,41652.75,52473.192,9.5633,42978.168,9.7166,61717.172,10.0425,48986.7178,64
65,000662.SZ,20180426,9.6579,9.7418,9.3222,9.3451,9.7037,-0.35859999999999914,-3.6955,31307.03,38903.259,9.4702,36647.684,9.6907,61381.088,10.0093,49317.1675,65
66,000662.SZ,20180427,9.3909,9.4748,9.2536,9.2993,9.3451,-0.04579999999999984,-0.4901,31575.96,38629.003,9.4504,35065.12,9.6526,60436.0115,9.9752,49589.2,66
67,000662.SZ,20180502,9.2993,9.368,8.8569,9.2841,9.2993,-0.015200000000000102,-0.1635,59600.22,70772.915,9.429,40620.598,9.622,60850.141,9.9394,50326.2693,67
68,000662.SZ,20180503,9.1925,9.3756,8.9713,9.2612,9.2841,-0.02289999999999992,-0.2467,44837.87,53882.215,9.3787,41794.766,9.5759,60397.839,9.9034,50896.4005,68
69,000662.SZ,20180504,9.2459,9.2612,9.0247,9.0476,9.2612,-0.21360000000000134,-2.3064,32671.22,39070.058,9.2475,39998.46,9.5484,50656.715,9.8654,51228.6875,69
70,000662.SZ,20180507,9.101,9.2383,9.0476,9.1849,9.0476,0.13730000000000153,1.5175,32086.57,38545.579,9.2154,40154.368,9.5168,46865.753,9.8309,51612.7963,70
71,000662.SZ,20180508,9.2002,9.2078,9.0781,9.1544,9.1849,-0.03049999999999997,-0.3321,28603.99,34381.659,9.1864,39559.974,9.4706,42844.9115,9.796,51471.5488,71
72,000662.SZ,20180509,9.1468,9.2231,9.0552,9.0934,9.1544,-0.06099999999999994,-0.6663,21679.09,25946.042,9.1483,31975.748,9.437,40124.657,9.7623,51666.1337,72
73,000662.SZ,20180510,9.1239,9.4138,9.101,9.368,9.0934,0.2745999999999995,3.0198,47197.55,57435.982,9.1697,32447.684,9.4176,39801.891,9.7339,52134.4318,73
74,000662.SZ,20180511,9.3756,9.3756,9.1086,9.1315,9.368,-0.2364999999999995,-2.5246,28673.19,34506.023,9.1864,31648.078,9.3886,39377.9855,9.7016,52333.5148,74
75,000662.SZ,20180514,9.1544,9.2078,8.9103,8.9484,9.1315,-0.18310000000000137,-2.0051,27488.89,32664.439,9.1391,30728.542,9.3531,38988.063,9.6646,52532.9027,75
76,000662.SZ,20180515,8.9942,9.0628,8.9103,9.0323,8.9484,0.08389999999999986,0.9376,17163.36,20201.501,9.1147,28440.416,9.3283,38255.661,9.6279,52458.775,76
77,000662.SZ,20180516,9.0323,9.0552,8.8569,8.8721,9.0323,-0.16019999999999968,-1.7736,18921.75,22157.466,9.0705,27888.948,9.2913,37483.7585,9.5881,52476.8525,77
78,000662.SZ,20180517,8.8492,8.895,8.6509,8.7196,8.8721,-0.15249999999999986,-1.7189,33374.86,38227.815,8.9408,25124.41,9.2665,36998.8655,9.5447,52751.8092,78
79,000662.SZ,20180518,8.7196,8.7958,8.5975,8.7424,8.7196,0.022800000000000153,0.2615,21054.07,24048.456,8.863,23600.586,9.215,34556.323,9.501,52776.9057,79
80,000662.SZ,20180521,8.7882,8.9179,8.7882,8.8264,8.7424,0.08399999999999963,0.9608,28501.3,33055.426,8.8386,23803.068,9.1658,32833.4155,9.4588,53086.6022,80
81,000662.SZ,20180522,8.8798,9.0628,8.8492,9.04,8.8264,0.21359999999999957,2.42,29853.8,35041.244,8.8401,26341.156,9.1479,32351.6665,9.4391,53197.2488,81
82,000662.SZ,20180523,9.04,9.04,8.7958,8.8111,9.04,-0.22889999999999944,-2.5321,27131.2,31513.349,8.8279,27983.046,9.1189,32117.085,9.4326,53259.6022,82
83,000662.SZ,20180524,8.8035,8.9026,8.7577,8.773,8.8111,-0.03810000000000002,-0.4324,15517.0,17942.722,8.8386,24411.474,9.0819,30944.5835,9.4231,48927.1942,83
84,000662.SZ,20180525,8.7424,8.8035,8.567,8.5975,8.773,-0.17549999999999955,-2.0005,20554.78,23278.002,8.8096,24311.616,9.0266,29889.685,9.4154,47145.0042,84
85,000662.SZ,20180528,8.6051,8.6128,8.3076,8.3305,8.5975,-0.26699999999999946,-3.1056,34708.29,38208.14,8.7104,25553.014,8.9759,30059.748,9.4063,46519.4942,85
86,000662.SZ,20180529,8.3763,8.4678,8.3076,8.3381,8.3305,0.007600000000000051,0.0912,23959.76,26335.138,8.57,24374.206,8.9278,29678.938,9.4,45924.3567,86
87,000662.SZ,20180530,8.1627,8.3152,7.5066,7.6287,8.3381,-0.7094000000000005,-8.5079,82783.83,84852.789,8.3336,35504.732,8.8451,30838.1185,9.3772,46218.3567,87
88,000662.SZ,20180531,7.6973,7.7507,6.8658,6.8658,7.6287,-0.7629000000000001,-10.0004,200208.86,184325.408,7.9521,72443.104,8.7253,38606.668,9.3426,48749.1043,88
