,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60,key
0,603161.SH,20180105,23.3495,23.3495,23.3495,23.3495,16.2149,7.134599999999999,44.0003,219.1,528.469,,,,,,,0
1,603161.SH,20180108,25.6825,25.6825,25.6825,25.6825,23.3495,2.333000000000002,9.9916,103.4,274.32,,,,,,,1
2,603161.SH,20180109,28.2478,28.2478,28.2478,28.2478,25.6825,2.5653000000000006,9.9885,84.0,245.112,,,,,,,2
3,603161.SH,20180110,31.0745,31.0745,31.0745,31.0745,28.2478,2.826699999999999,10.0068,413.97,1328.844,,,,,,,3
4,603161.SH,20180111,34.182,34.182,34.182,34.182,31.0745,3.1075000000000017,10.0002,1460.16,5155.825,28.5073,456.126,,,,,4
5,603161.SH,20180112,37.5992,37.5992,35.4598,35.8083,34.182,1.6263000000000005,4.7578,185375.82,700312.752,30.999,37487.47,,,,,5
6,603161.SH,20180115,33.3011,33.6302,32.2265,32.2749,35.8083,-3.5334000000000003,-9.8675,125977.25,423774.914,32.3175,62662.24,,,,,6
7,603161.SH,20180116,31.7619,32.9138,30.8809,32.6041,32.2749,0.32920000000000016,1.02,89313.16,298160.918,33.1888,80508.072,,,,,7
8,603161.SH,20180117,31.9942,32.8751,31.4521,31.6941,32.6041,-0.9100000000000037,-2.7911,74000.88,244051.912,33.3127,95225.454,,,,,8
9,603161.SH,20180118,30.9777,31.4327,30.1742,30.4066,31.6941,-1.2874999999999979,-4.0623,70900.68,224695.821,32.5576,109113.558,,,,,9
10,603161.SH,20180119,30.3001,32.575,30.1742,31.4521,30.4066,1.0455000000000005,3.4384,85920.45,278290.445,31.6864,89222.484,,,,,10
11,603161.SH,20180122,30.4937,30.7744,29.6999,29.7677,31.4521,-1.6844000000000001,-5.3554,58620.18,181886.067,31.1849,75751.07,,,,,11
12,603161.SH,20180123,29.6225,30.4453,29.4288,30.0387,29.7677,0.27099999999999724,0.9104,42325.44,131162.926,30.6718,66353.526,,,,,12
13,603161.SH,20180124,30.2033,30.9487,30.0484,30.0774,30.0387,0.03870000000000218,0.1288,50164.43,157570.249,30.3485,61586.236,,,,,13
14,603161.SH,20180125,29.8064,30.7744,29.5934,30.5808,30.0774,0.5033999999999992,1.6737,58980.6,184618.144,30.3833,59202.22,,,,,14
15,603161.SH,20180126,30.3969,31.4424,30.2033,30.3001,30.5808,-0.2806999999999995,-0.9179,56097.46,178341.574,30.1529,53237.622,,,,,15
16,603161.SH,20180129,29.8161,31.3359,29.5063,30.9197,30.3001,0.6195999999999984,2.0449,67077.79,210954.62,30.3833,54929.144,,,,,16
17,603161.SH,20180130,30.697,31.3166,30.4937,31.0165,30.9197,0.09680000000000177,0.3131,49673.77,158414.308,30.5789,56398.81,,,,,17
18,603161.SH,20180131,30.6486,30.9003,28.2188,28.2672,31.0165,-2.7493000000000016,-8.864,56868.57,172734.721,30.2169,57739.638,,,,,18
19,603161.SH,20180201,28.0542,28.7125,26.7764,27.2217,28.2672,-1.0455000000000005,-3.6986,42748.25,122292.966,29.545,54493.168,30.2483,55816.268,,,19
